gesture,person,trial,uwb_distance_mean,uwb_distance_std,uwb_distance_min,uwb_distance_max,uwb_distance_energy,uwb_distance_slope,uwb_direction_changes,uwb_skewness,uwb_peak_time_fraction,uwb_trough_time_fraction,uwb_early_late_diff
right,jon,2,97.09163346613546,36.34347502665456,15.0,180.0,2697656.0,-49.0,105,-0.25187826876861774,0.796,0.208,44.86850793650794
right,jon,3,84.89558232931726,44.64735924230564,11.0,201.0,2290961.0,-60.0,106,0.3683035396996572,0.6491935483870968,0.2782258064516129,47.98554838709678
right,jon,4,92.712,32.277872544515695,22.0,144.0,2409344.0,-53.0,103,-0.39686892243761684,0.5783132530120482,0.1646586345381526,15.087999999999994
right,jon,5,88.60557768924303,42.62623400516503,23.0,217.0,2426654.0,-28.0,115,0.7056430170307266,0.652,0.332,43.995873015873016
right,jon,6,92.95219123505976,38.35623680150323,14.0,200.0,2537939.0,-37.0,119,0.11193608279654789,0.876,0.296,54.86977777777777
right,jon,7,98.06349206349206,41.529153277336114,4.0,211.0,2857962.0,-40.0,120,0.16103060602528332,0.6972111553784861,0.2350597609561753,56.36507936507937
right,jon,8,104.77689243027888,47.319104317082115,26.0,205.0,3317541.0,-45.0,121,0.36966812689361217,0.62,0.224,58.950920634920635
right,jon,9,102.25099601593625,33.81559950561703,26.0,155.0,2911289.0,-22.0,116,-0.7054354584046836,0.672,0.212,49.09041269841269
right,jon,10,104.91532258064517,36.30044997578307,32.0,169.0,3056587.0,48.0,128,-0.46560862434478195,0.8178137651821862,0.21862348178137653,56.008064516129025
right,jon,11,121.56175298804781,52.77418604265613,30.0,236.0,4408156.0,-28.0,133,0.2934634500872093,0.744,0.216,78.1720634920635
right,jon,12,109.87250996015936,35.8201528176998,23.0,190.0,3352118.0,-14.0,130,-0.4699838572625121,0.692,0.208,50.8384761904762
right,jon,13,114.096,45.87372651093434,23.0,243.0,3780574.0,-7.0,98,-0.023893149263210213,0.9076305220883534,0.20883534136546184,73.79199999999999
right,jon,14,122.276,49.77653889132912,28.0,218.0,4357281.0,3.0,140,-0.09053571805775892,0.7028112449799196,0.15261044176706828,72.91999999999999
right,jon,15,109.07569721115537,38.330995111878906,38.0,214.0,3355060.0,-30.0,111,-0.16383748800584505,0.904,0.228,50.97231746031747
right,jon,16,81.09561752988049,32.4277747988282,25.0,155.0,1914643.0,75.0,117,0.1999830569610865,0.788,0.688,14.198666666666668
right,jon,17,71.9402390438247,28.180557818941107,35.0,134.0,1498355.0,82.0,118,0.8001667580673899,1.0,0.764,5.124063492063499
right,jon,18,64.0996015936255,25.815195960339995,27.0,129.0,1198571.0,41.0,107,1.2377538816628142,0.612,0.896,25.091238095238104
right,jon,19,9.00413223140496,8.063025463117334,0.0,53.0,35353.0,-10.0,114,2.2524514788201624,0.34024896265560167,0.14107883817427386,-1.0661157024793386
right,jon,20,114.54581673306772,50.46407041469211,28.0,225.0,3932509.0,66.0,131,0.4932537330291175,0.78,0.268,77.56660317460316
right,nav,21,79.744,39.23659597875432,24.0,184.0,1974654.0,10.0,132,0.8655117774466795,0.5502008032128514,0.12449799196787148,17.75999999999999
right,nav,22,75.592,37.06644757729017,29.0,187.0,1772018.0,7.0,135,1.1815396139587495,0.5020080321285141,0.10040160642570281,-7.584000000000003
right,nav,23,53.31872509960159,13.56532108809941,31.0,124.0,759753.0,32.0,127,1.4308684034931145,0.948,0.776,18.0375873015873
right,nav,25,78.16556291390728,24.014463209203207,33.0,126.0,1009669.0,-6.0,69,0.12347561941019833,0.7266666666666667,0.13333333333333333,27.959298245614036
right,nav,26,78.42,25.520781074776426,0.0,130.0,1020151.0,52.0,74,0.12051386091277924,0.87248322147651,0.2751677852348993,38.33333333333334
right,nav,27,78.77181208053692,27.71671673646159,24.0,127.0,1039009.0,15.0,69,-0.021678353510749288,0.75,0.0472972972972973,44.4345945945946
right,nav,28,64.81333333333333,23.73222469320752,28.0,132.0,714598.0,79.0,65,1.011850171558986,1.0,0.4228187919463087,36.21333333333334
right,nav,29,70.97333333333333,25.681886396619873,24.0,125.0,854516.0,-6.0,68,0.6748192044319241,0.785234899328859,0.2348993288590604,36.16
right,nav,30,71.54304635761589,26.108975670969073,7.0,124.0,875813.0,-8.0,73,0.2920842939962309,0.6866666666666666,0.17333333333333334,29.68947368421052
right,nav,31,74.18543046357615,25.14340432610691,25.0,125.0,926486.0,30.0,85,0.30108828165260315,0.7666666666666667,0.20666666666666667,33.5619298245614
right,nav,32,74.1456953642384,20.18109972488795,23.0,116.0,891634.0,1.0,77,-0.12491747028706184,0.7933333333333333,0.19333333333333333,27.072105263157887
right,nav,33,76.92666666666666,25.55467254513133,31.0,156.0,985613.0,7.0,78,0.5615515472898989,0.697986577181208,0.1610738255033557,37.800000000000004
right,nav,34,56.437086092715234,14.455950977416261,23.0,142.0,512512.0,32.0,82,1.4395449357133954,0.5066666666666667,0.56,11.3059649122807
right,nav,35,60.77181208053691,21.38905220982185,24.0,114.0,618455.0,43.0,74,0.9571324366252619,0.9594594594594594,0.5472972972972973,25.42702702702703
right,nav,37,59.0,0.0,59.0,59.0,3481.0,0.0,0,0.0,0.5,0.5,0.0
right,nav,38,75.6,23.037939722698006,24.0,117.0,468458.0,13.0,21,-0.006477303826273341,0.7972972972972973,0.22972972972972974,36.23044096728307
right,nav,39,77.05263157894737,21.715804780972743,28.0,126.0,487060.0,3.0,40,0.06749037435646534,0.6666666666666666,0.18666666666666668,28.631578947368418
right,nav,40,85.24,25.69972243689284,31.0,129.0,594475.0,10.0,29,-0.019716949671159265,0.6621621621621622,0.17567567567567569,32.53271692745376
right,nav,41,80.0,25.598437452313373,16.0,127.0,529146.0,16.0,40,-0.056052934489231196,0.7297297297297297,0.16216216216216217,36.16642958748221
right,nav,42,77.01333333333334,24.957827540784788,24.0,130.0,491546.0,13.0,35,0.07003045196363705,0.6621621621621622,0.12162162162162163,30.485064011379805
soli,jon,1,33.689655172413794,9.973885839113493,20.0,90.0,107399.0,-60.0,39,3.316180395238883,0.0,0.9186046511627907,-5.1659619450317145
soli,jon,2,27.9672131147541,14.034462516780254,13.0,126.0,119454.0,-91.0,61,5.290950949877488,0.008264462809917356,0.09917355371900827,-4.524590163934427
soli,jon,3,35.84375,8.029669105106386,27.0,77.0,172704.0,-36.0,59,3.284352904916722,0.007874015748031496,0.5118110236220472,-2.53125
soli,jon,4,34.76271186440678,11.454906406487337,23.0,91.0,158080.0,-53.0,52,2.806137367833312,0.0,0.5897435897435898,-7.83050847457627
soli,jon,5,33.22641509433962,11.520790355652327,18.0,103.0,196639.0,-68.0,83,4.000836504493397,0.0189873417721519,0.15822784810126583,-3.147626582278477
soli,jon,6,32.99193548387097,9.439532492303687,19.0,81.0,146019.0,-47.0,67,3.549950469764338,0.016260162601626018,0.12195121951219512,-3.4354838709677438
soli,jon,7,32.096774193548384,9.710945510734385,23.0,78.0,104579.0,-31.0,49,3.2739819480613033,0.010869565217391304,0.532608695652174,-6.174838112858467
soli,jon,8,31.818181818181817,7.526537074284462,24.0,86.0,141114.0,-51.0,76,4.283732661105957,0.0,0.366412213740458,-3.1212121212121176
soli,jon,9,33.7887323943662,11.73524304729525,20.0,69.0,181674.0,-44.0,68,1.5013164093925968,0.02127659574468085,0.7872340425531915,-14.788732394366196
soli,jon,10,31.392473118279568,7.970493118393154,22.0,64.0,195117.0,-29.0,98,2.6962753048875308,0.016216216216216217,0.10270270270270271,-4.397849462365592
soli,jon,11,31.55140186915888,8.14383964742597,21.0,71.0,113614.0,-40.0,42,3.0075887090882327,0.0,0.5,-2.4965059399021676
soli,jon,12,35.25,13.468017671506077,16.0,103.0,199353.0,-64.0,68,2.3570031148845327,0.0,0.6906474820143885,-12.700000000000003
soli,jon,13,32.98969072164948,8.0877849163291,24.0,71.0,111912.0,-38.0,52,2.8448562365363625,0.010416666666666666,0.19791666666666666,-3.3609693877551017
soli,jon,14,33.91111111111111,8.95748531731292,24.0,83.0,110718.0,-36.0,46,3.2869303630927016,0.02247191011235955,0.3707865168539326,-4.311111111111114
soli,jon,15,33.526881720430104,8.72715623028088,16.0,69.0,111620.0,-34.0,51,2.2428061122519436,0.0,0.3695652173913043,-3.4740980573543006
soli,jon,16,34.65263157894737,9.877958899598676,17.0,82.0,123346.0,-62.0,36,2.745691862187357,0.0,0.4574468085106383,-6.288120567375888
soli,jon,17,32.28333333333333,6.27983987764727,24.0,62.0,129798.0,-27.0,54,2.7844859336742203,0.01680672268907563,0.4369747899159664,-3.6333333333333364
soli,jon,18,44.824074074074076,20.667933968179586,16.0,94.0,263127.0,-39.0,50,0.8128958174211366,0.22429906542056074,0.16822429906542055,-27.796296296296294
soli,jon,19,43.71544715447155,15.552439656581136,24.0,79.0,264809.0,-25.0,71,0.7600996383995748,0.0,0.47540983606557374,-6.255949233209947
soli,jon,20,36.21052631578947,6.856260660834554,28.0,73.0,180642.0,-36.0,68,3.783320608841047,0.0,0.24242424242424243,-1.8077792853912271
soli,nav,1,33.7,6.774215821775979,9.0,69.0,177237.0,-4.0,80,0.9926632575383153,0.6577181208053692,0.6510067114093959,-3.1600000000000037
soli,nav,2,50.36666666666667,2.6643740144523425,43.0,57.0,381585.0,5.0,82,-0.16978911190987214,0.8187919463087249,0.3087248322147651,1.9866666666666646
soli,nav,3,46.61486486486486,2.7300223953359417,35.0,53.0,322699.0,0.0,74,-0.6827777075050097,0.5782312925170068,0.25170068027210885,-0.3918918918918948
soli,nav,4,56.21333333333333,4.146623793990587,40.0,64.0,476570.0,9.0,92,-0.7063324083093048,0.44966442953020136,0.08053691275167785,4.346666666666664
soli,nav,5,60.78666666666667,3.5507495296376823,51.0,75.0,556144.0,-1.0,78,0.11046882195705465,0.11409395973154363,0.6845637583892618,-3.0933333333333337
soli,nav,6,60.98,2.336578695443404,54.0,67.0,558603.0,-4.0,91,-0.029193562380135502,0.006711409395973154,0.4161073825503356,0.22666666666666657
soli,nav,7,52.59602649006622,7.106734804075442,35.0,68.0,425344.0,15.0,72,-0.22584583557649807,0.9733333333333334,0.48,4.945964912280701
soli,nav,8,56.16,5.194971928060182,39.0,71.0,477140.0,7.0,78,-1.0650332190065692,0.2348993288590604,0.2483221476510067,2.93333333333333
soli,nav,9,60.333333333333336,5.827139568909908,46.0,72.0,551110.0,7.0,73,-0.12907497099745216,0.9261744966442953,0.08053691275167785,5.253333333333337
soli,nav,10,62.72185430463576,3.6920514952629686,51.0,73.0,596097.0,4.0,72,-0.34992347185197753,0.38666666666666666,0.26,1.2487719298245636
soli,nav,11,61.80132450331126,4.234859853736641,51.0,72.0,579438.0,5.0,79,-0.32374413927562307,0.20666666666666667,0.48,1.8040350877192992
soli,nav,12,61.90066225165563,3.902376533316635,53.0,71.0,580885.0,0.0,72,-0.04162983577348169,0.7266666666666667,0.31333333333333335,1.9219298245614098
soli,nav,13,58.443708609271525,2.507302610110635,51.0,64.0,516715.0,4.0,81,-0.4326649627530437,0.46,0.5133333333333333,0.13982456140350763
soli,nav,14,66.8255033557047,3.488680725289844,54.0,76.0,667195.0,1.0,81,-0.3413967689747739,0.75,0.2972972972972973,0.7540540540540519
soli,nav,15,63.496688741721854,2.3638395419189258,57.0,70.0,609650.0,-4.0,89,0.1500419940710834,0.8066666666666666,0.38,0.21859649122807667
soli,nav,16,62.57046979865772,2.7053390750205133,54.0,69.0,584435.0,2.0,87,-0.3264088475139428,0.5945945945945946,0.20270270270270271,1.3749549549549513
soli,nav,17,58.026666666666664,2.4925132341117515,52.0,65.0,505996.0,2.0,91,0.003205540054465218,0.06711409395973154,0.6845637583892618,-0.9600000000000009
soli,nav,18,36.214765100671144,13.019120558340626,2.0,59.0,220670.0,-15.0,52,-0.5770605101581272,0.5743243243243243,0.7837837837837838,-2.5264864864864833
soli,nav,19,39.51655629139073,4.532230865444986,29.0,55.0,238897.0,-13.0,80,0.912283153895999,0.006666666666666667,0.5866666666666667,-2.364561403508766
soli,nav,20,50.81879194630873,4.020173443243543,39.0,59.0,387208.0,13.0,81,-0.679372142553437,0.4864864864864865,0.02027027027027027,-0.9506306306306342
t_arm,akshat,1,131.49006622516555,55.21539610964757,34.0,264.0,3071095.0,70.0,66,-0.10160602779347037,0.7733333333333333,0.5333333333333333,34.80298245614034
t_arm,akshat,2,133.41059602649005,54.847563774179,35.0,269.0,3141803.0,93.0,61,0.06196935351563667,0.22666666666666666,0.5333333333333333,28.552105263157884
t_arm,akshat,3,130.86092715231788,49.941295303824795,52.0,253.0,2962426.0,119.0,58,0.10386005908545205,0.18,0.52,32.01649122807018
t_arm,akshat,4,124.37748344370861,47.82788426088115,40.0,249.0,2681347.0,68.0,66,0.11937288011908262,0.30666666666666664,0.5666666666666667,-2.852807017543853
t_arm,akshat,5,127.72185430463576,50.0869652896419,16.0,224.0,2842058.0,90.0,80,-0.18121965446943117,0.24666666666666667,0.52,14.759298245614033
t_arm,akshat,6,116.60264900662251,46.15925204413688,44.0,212.0,2374755.0,100.0,74,-0.14259933691695675,0.36,0.4266666666666667,31.98017543859649
t_arm,akshat,7,120.42666666666666,60.366474875454564,39.0,272.0,2722004.0,135.0,67,0.6206114675818039,0.28187919463087246,0.5234899328859061,6.560000000000002
t_arm,akshat,8,116.43333333333334,54.032387406895964,41.0,284.0,2471433.0,109.0,50,0.38714379209640454,0.348993288590604,0.5503355704697986,-0.14666666666666117
t_arm,akshat,9,118.36,56.17843951790283,39.0,300.0,2574766.0,96.0,68,0.5492107860035417,0.8657718120805369,0.6510067114093959,-15.97333333333333
t_arm,akshat,10,117.56666666666666,57.383785940707064,33.0,283.0,2567223.0,95.0,71,0.2655205376533776,0.30201342281879195,0.5570469798657718,-5.586666666666673
t_arm,akshat,11,139.50993377483445,57.895643449738,40.0,287.0,3445054.0,50.0,78,-0.0300886629199344,0.16,0.5466666666666666,-2.139298245614043
t_arm,akshat,12,115.81333333333333,64.90088717078956,31.0,294.0,2643728.0,140.0,67,0.6904293616977731,0.9731543624161074,0.6241610738255033,-18.400000000000006
t_arm,akshat,13,111.20529801324503,52.78060524294744,32.0,188.0,2288014.0,116.0,71,0.03423390244780387,0.8133333333333334,0.6066666666666667,6.288947368421049
t_arm,akshat,14,114.91333333333333,57.722662986232905,39.0,307.0,2480547.0,107.0,63,0.5487613105138024,0.35570469798657717,0.5973154362416108,-2.3333333333333286
t_arm,akshat,15,128.58,56.54959711026537,35.0,271.0,2959601.0,106.0,62,0.06056704245637431,0.2751677852348993,0.5369127516778524,11.826666666666668
t_arm,akshat,16,117.31788079470199,53.89287520774871,37.0,244.0,2516857.0,90.0,68,0.015707735768520005,0.22,0.5266666666666666,2.5654385964912194
t_arm,akshat,17,121.32,56.566340992973316,31.0,256.0,2687744.0,92.0,66,-0.1474027549007299,0.174496644295302,0.4966442953020134,4.0
t_arm,akshat,18,109.38666666666667,55.217242073669546,30.0,230.0,2252158.0,115.0,56,0.2462658906329003,0.2953020134228188,0.6308724832214765,-19.680000000000007
t_arm,akshat,19,101.96666666666667,45.329080682885625,30.0,191.0,1867789.0,107.0,68,0.2836428367953114,0.3422818791946309,0.5234899328859061,-2.9466666666666583
t_arm,akshat,20,115.84666666666666,54.60985706709813,32.0,239.0,2460403.0,95.0,65,0.2446078798120567,0.8523489932885906,0.5033557046979866,25.186666666666667
t_arm,jon,2,125.50955414012739,57.257115691007684,26.0,285.0,5975742.0,60.0,149,0.3385599183583018,0.8434504792332268,0.2108626198083067,42.56050955414014
t_arm,jon,3,112.22185430463576,60.231290842564164,8.0,298.0,4898909.0,2.0,156,0.5769736306715205,0.6411960132890365,0.06976744186046512,45.13245033112584
t_arm,jon,4,115.58116883116882,49.292229926240566,36.0,274.0,4862929.0,-40.0,137,0.4719635257680578,0.8827361563517915,0.3257328990228013,28.62987012987014
t_arm,jon,5,113.49305555555556,43.485469560369275,36.0,225.0,4254238.0,56.0,136,0.22788351341204932,0.5958188153310104,0.2508710801393728,26.763888888888886
t_arm,jon,6,125.16129032258064,42.19677160422274,27.0,221.0,5408234.0,5.0,152,-0.20316422773978202,0.6763754045307443,0.7961165048543689,10.296774193548387
t_arm,jon,7,115.45173745173746,47.58086580147061,30.0,213.0,4038598.0,91.0,128,0.0640966004961431,0.9728682170542635,0.9224806201550387,37.08586762075136
t_arm,jon,8,119.78205128205128,47.5473845800968,34.0,259.0,5181850.0,-8.0,154,0.09379397472462196,0.8006430868167203,0.9614147909967846,15.705128205128204
t_arm,jon,9,117.875,44.43403836299265,22.0,246.0,5204999.0,40.0,169,0.10812117476656986,0.7951070336391437,0.9235474006116208,17.567073170731703
t_arm,jon,10,136.68125,46.313992469204166,21.0,274.0,6664560.0,95.0,168,-0.0846807816473462,0.5329153605015674,0.890282131661442,20.86250000000001
t_arm,jon,11,127.42586750788644,42.23165451619052,38.0,282.0,5712614.0,88.0,159,0.3417132192770717,0.6708860759493671,0.5316455696202531,28.306743093702735
t_arm,jon,12,138.62385321100916,43.51029734863728,43.0,304.0,6902878.0,-18.0,153,0.5131950549160581,0.4601226993865031,0.24233128834355827,14.25931467903635
t_arm,jon,13,115.8079268292683,53.40014899581399,38.0,287.0,5334281.0,32.0,161,0.9816638873760782,0.5963302752293578,0.39143730886850153,49.115853658536594
t_arm,jon,14,124.06441717791411,48.74132445187446,47.0,342.0,5792269.0,-1.0,168,1.1897584559812715,0.5415384615384615,0.3169230769230769,19.147239263803684
t_arm,jon,15,126.43322475570032,55.73977991970112,34.0,275.0,5861331.0,163.0,165,0.4922678300539772,0.9771241830065359,0.8169934640522876,69.95883201765555
t_arm,jon,16,116.81724137931035,55.0964456514619,30.0,242.0,4837747.0,142.0,129,0.12919625572880872,0.9515570934256056,0.6920415224913494,29.372413793103448
t_arm,jon,17,126.58657243816255,52.7941742748992,27.0,299.0,5323622.0,152.0,140,0.3868938045956578,0.9964539007092199,0.776595744680851,64.95779642393369
t_arm,jon,18,117.17785234899328,55.27811240286554,30.0,269.0,5002323.0,78.0,146,0.23124601676305528,0.6195286195286195,0.4006734006734007,58.006711409395976
t_arm,jon,19,114.88852459016394,59.0989781009559,31.0,290.0,5091079.0,-66.0,135,0.5551722998773888,0.6875,0.35526315789473684,44.525799793601664
t_arm,jon,20,110.3,53.062761581608875,1.0,313.0,4494524.0,9.0,132,0.5738578404660396,0.568561872909699,0.8394648829431438,33.760000000000005
t_arm,nav,1,120.54,55.85118679729793,24.0,199.0,2647387.0,128.0,76,-0.23831505185016427,0.6442953020134228,0.4161073825503356,78.17333333333333
t_arm,nav,2,130.03333333333333,65.89521142608838,31.0,272.0,3187627.0,166.0,81,0.2195709634973895,0.8791946308724832,0.42953020134228187,78.44
t_arm,nav,3,106.09333333333333,50.8827864366286,27.0,258.0,2076728.0,79.0,69,0.5534695300774961,0.697986577181208,0.5167785234899329,70.56
t_arm,nav,4,118.79470198675497,42.793717104111025,30.0,210.0,2407466.0,-1.0,78,-0.28408158477788764,0.64,0.3933333333333333,44.759649122807005
t_arm,nav,5,114.38,47.387293655578176,42.0,249.0,2299251.0,37.0,77,0.23958424438295478,0.785234899328859,0.5570469798657718,43.079999999999984
t_arm,nav,6,138.48322147651007,52.90787282694092,42.0,266.0,3274550.0,137.0,86,-0.2787718491156913,0.9324324324324325,0.12837837837837837,52.103243243243256
t_arm,nav,7,118.45333333333333,50.393198835645364,16.0,206.0,2485600.0,134.0,72,-0.21706867455401618,0.785234899328859,0.5436241610738255,34.53333333333333
t_arm,nav,8,127.58666666666667,58.38951808520278,39.0,327.0,2953154.0,113.0,72,0.3859854126353032,0.8926174496644296,0.4697986577181208,56.56
t_arm,nav,9,132.66666666666666,56.62433713126852,31.0,251.0,3121014.0,136.0,76,-0.1375970527384715,0.8926174496644296,0.4899328859060403,28.559999999999988
t_arm,nav,10,128.51006711409397,55.380031466498785,31.0,238.0,2917686.0,118.0,73,-0.18034129953750327,0.8243243243243243,0.10135135135135136,47.00198198198197
t_arm,nav,11,133.78666666666666,59.3215628774413,43.0,268.0,3212688.0,104.0,70,0.8124276231954008,0.8791946308724832,0.10067114093959731,74.69333333333333
t_arm,nav,12,135.25165562913907,53.2341097819693,48.0,279.0,3190159.0,111.0,72,0.264566572275844,0.8,0.12,45.29666666666667
t_arm,nav,13,110.97350993377484,52.70987027212461,41.0,220.0,2279111.0,124.0,72,0.06444422540166769,0.4066666666666667,0.6133333333333333,44.02877192982456
t_arm,nav,14,134.66666666666666,47.28631467513149,40.0,245.0,3055666.0,106.0,72,-0.377615714483386,0.7248322147651006,0.436241610738255,62.08000000000001
t_arm,nav,15,123.50993377483444,54.117344607924295,23.0,250.0,2745692.0,159.0,62,-0.14213303690948811,0.7333333333333333,0.006666666666666667,64.22122807017544
t_arm,nav,16,139.13333333333333,70.13079843327672,41.0,304.0,3641462.0,141.0,75,0.47555174604126627,0.9530201342281879,0.4697986577181208,120.72000000000001
t_arm,nav,17,130.42,50.43071418623113,40.0,238.0,2932895.0,101.0,69,-0.06985466338786844,0.6711409395973155,0.44966442953020136,72.11999999999999
t_arm,nav,18,145.53947368421052,66.98898982383395,34.0,300.0,3901728.0,206.0,72,0.3338216243079753,0.9139072847682119,0.3973509933774834,96.05263157894738
t_arm,nav,19,111.46666666666667,67.9002863682392,27.0,255.0,2555290.0,196.0,70,0.7603673803515906,0.8791946308724832,0.5436241610738255,72.34666666666665
t_arm,nav,20,130.81208053691276,53.55689054829049,33.0,207.0,2977041.0,86.0,74,-0.23466775428868464,0.6148648648648649,0.39864864864864863,94.23495495495497
two_arm_boxing,akshat,1,41.34228187919463,21.33584808684608,3.0,95.0,322496.0,25.0,53,0.5608472012954677,0.31756756756756754,0.24324324324324326,4.948648648648643
two_arm_boxing,akshat,2,44.193333333333335,15.286899256843714,7.0,79.0,328011.0,24.0,52,0.30562395614386323,0.21476510067114093,0.12080536912751678,1.1599999999999966
two_arm_boxing,akshat,3,47.19867549668874,19.06177474748447,16.0,108.0,391251.0,31.0,65,0.8506728781575231,0.41333333333333333,0.18,-3.393508771929824
two_arm_boxing,akshat,4,51.5,21.221608484435546,16.0,116.0,465391.0,-3.0,67,0.7126829847057806,0.48322147651006714,0.610738255033557,1.9599999999999937
two_arm_boxing,akshat,5,52.413333333333334,21.55216514000907,14.0,93.0,481748.0,46.0,72,0.08034528842624641,0.4563758389261745,0.3691275167785235,-0.3200000000000003
two_arm_boxing,akshat,6,41.78666666666667,21.602650043198146,9.0,118.0,331920.0,29.0,57,1.0305019350651863,0.5570469798657718,0.4563758389261745,16.266666666666666
two_arm_boxing,akshat,7,40.93835616438356,19.26783912884537,3.0,103.0,298891.0,52.0,56,0.6028939884144697,0.3448275862068966,0.13793103448275862,10.61643835616438
two_arm_boxing,akshat,8,47.49333333333333,18.976387667016315,5.0,86.0,392358.0,24.0,68,0.10776684745695592,0.40268456375838924,0.12751677852348994,5.013333333333335
two_arm_boxing,akshat,9,44.39333333333333,16.880717467638103,13.0,84.0,338359.0,13.0,67,0.4744565751142883,0.5033557046979866,0.5771812080536913,3.4266666666666694
two_arm_boxing,akshat,10,46.2027027027027,16.425902196399086,8.0,82.0,355866.0,34.0,68,0.1823427335745186,0.2585034013605442,0.8571428571428571,5.729729729729726
two_arm_boxing,akshat,11,47.77333333333333,20.289618582472716,8.0,92.0,404094.0,-29.0,69,0.2285611421397028,0.9798657718120806,1.0,9.093333333333334
two_arm_boxing,akshat,12,45.266666666666666,21.53498445682178,12.0,114.0,376924.0,23.0,67,0.8224200477538375,0.46308724832214765,0.738255033557047,-5.573333333333338
two_arm_boxing,akshat,13,45.82666666666667,22.492590384885027,8.0,115.0,390900.0,12.0,68,0.7802913818056733,0.8523489932885906,0.5637583892617449,7.333333333333336
two_arm_boxing,akshat,14,47.86754966887417,22.50141290536217,10.0,115.0,422440.0,-2.0,70,0.6346543177709669,0.4666666666666667,0.02,9.114736842105259
two_arm_boxing,akshat,15,40.986666666666665,19.102525720147295,1.0,82.0,306722.0,-50.0,61,0.3432603667037849,0.4429530201342282,0.8456375838926175,-13.759999999999998
two_arm_boxing,akshat,16,53.99337748344371,20.06561973164851,16.0,107.0,501005.0,31.0,65,0.08404002029669506,0.66,0.8,5.94736842105263
two_arm_boxing,akshat,17,51.22666666666667,23.185957435961583,12.0,114.0,474264.0,35.0,72,0.3710483527542341,0.2684563758389262,0.6577181208053692,-1.2800000000000011
two_arm_boxing,akshat,18,53.53741496598639,24.700180976186683,5.0,114.0,511024.0,63.0,61,0.27855449518687103,0.3561643835616438,0.2191780821917808,12.387819326175489
two_arm_boxing,akshat,19,48.435374149659864,23.387323744602373,1.0,101.0,425264.0,10.0,64,0.22287271351772422,0.5821917808219178,0.1095890410958904,17.84524250277675
two_arm_boxing,akshat,20,58.3,25.512023309281712,18.0,116.0,607463.0,47.0,59,0.27624812122663894,0.4899328859060403,0.6510067114093959,2.5733333333333306
two_arm_boxing,jon,1,42.33864541832669,13.863048873228532,16.0,76.0,498171.0,-16.0,98,0.15121572523577836,0.564,0.388,0.945523809523813
two_arm_boxing,jon,2,35.71713147410359,12.807946415142156,2.0,77.0,361379.0,-54.0,101,0.7159692837733754,0.008,0.212,-7.081523809523809
two_arm_boxing,jon,3,38.82868525896414,12.581468929455353,16.0,105.0,418156.0,-26.0,96,1.3146856565089233,0.008,0.144,-5.743746031746035
two_arm_boxing,jon,4,39.42231075697211,12.376438716280722,5.0,90.0,428531.0,-31.0,102,0.6947737846724916,0.272,0.104,-3.907809523809526
two_arm_boxing,jon,5,41.53386454183267,12.618594726596196,18.0,82.0,472957.0,-10.0,92,0.4566455994362476,0.132,0.904,-4.275238095238095
two_arm_boxing,jon,6,41.36254980079681,14.566239410029917,11.0,79.0,482682.0,-52.0,95,0.6705253474519965,0.024,0.156,-2.83161904761905
two_arm_boxing,jon,7,42.48605577689243,15.419331426954265,20.0,82.0,512748.0,-50.0,96,0.8746104886586581,0.664,0.292,0.23517460317459893
two_arm_boxing,jon,8,44.8804780876494,14.703499101479522,18.0,113.0,559843.0,-60.0,104,0.946130804919676,0.092,0.504,-3.1385396825396867
two_arm_boxing,jon,9,44.764940239043824,15.143290557233955,11.0,92.0,560538.0,-57.0,103,0.7715477641246237,0.004,0.656,-1.9981587301587282
two_arm_boxing,jon,10,43.11155378486056,15.599427471109,11.0,93.0,527589.0,-53.0,92,0.6386605620365025,0.024,0.176,-6.39142857142857
two_arm_boxing,jon,11,41.576,14.918586528220427,11.0,97.0,487782.0,-27.0,93,0.5161519730941275,0.7590361445783133,0.7309236947791165,-6.128
two_arm_boxing,jon,12,43.310756972111555,14.160683036086471,13.0,90.0,521163.0,-29.0,110,0.456207352608184,0.86,0.436,-3.859111111111112
two_arm_boxing,jon,13,44.65079365079365,13.020933975423599,24.0,82.0,272568.0,-25.0,48,0.5091980370780754,0.0,0.16,1.206349206349202
two_arm_boxing,jon,14,43.75396825396825,12.261493803150842,24.0,79.0,260159.0,-18.0,48,0.6417199396768988,0.384,0.256,-1.5396825396825449
two_arm_boxing,jon,15,43.095238095238095,14.285317454805844,9.0,91.0,259720.0,-51.0,48,0.8187693779819889,0.0,0.24,-0.44444444444444287
two_arm_boxing,jon,16,40.888888888888886,15.227493004755463,13.0,96.0,239876.0,-59.0,50,0.802936491101795,0.0,0.432,-2.793650793650791
two_arm_boxing,jon,17,43.13492063492063,14.16420324498098,20.0,82.0,259717.0,-44.0,45,0.7729219931626775,0.008,0.896,-3.9841269841269806
two_arm_boxing,jon,18,41.58730158730159,14.475085240459515,16.0,79.0,244318.0,-23.0,38,0.45403954158546705,0.0,0.28,-2.507936507936506
two_arm_boxing,jon,19,41.904761904761905,15.665870583334552,3.0,82.0,252180.0,-35.0,47,0.42820164228139607,0.032,0.72,-5.968253968253968
two_arm_boxing,jon,20,41.01587301587302,11.659851156843644,20.0,77.0,229100.0,-25.0,42,0.9495196112306797,0.416,0.856,-3.55555555555555
